perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,no_of_premiums_paid,application_underwriting_score,renewal
0.017,10599,105130,0.0,0.0,0.0,5,99.06729119785638,1
0.741,18257,105140,0.0,0.0,0.0,5,99.52,1
0.001,21914,210120,0.0,0.0,0.0,6,99.06729119785638,1
0.0,20819,95920,0.0,0.0,0.0,6,99.48,1
0.271,17530,155340,0.0,0.0,0.0,12,99.16,0
0.632,12055,255170,1.0,0.0,0.0,15,98.73,1
0.512,24101,229670,1.0,0.0,0.0,13,98.11,1
1.0,10962,87540,0.0,0.0,0.0,4,99.86,1
0.044000000000000004,17890,162510,0.0,0.0,0.0,5,99.87,1
0.941,17895,132570,0.0,0.0,0.0,8,99.31,1
1.0,16803,122710,0.0,0.0,0.0,3,99.85,1
0.061,25563,390860,1.0,0.0,0.0,10,99.34,1
0.162,20449,408120,1.0,0.0,0.0,18,99.03,1
0.9620000000000001,17898,750080,0.0,0.0,0.0,10,99.09,1
0.6990000000000001,19360,162360,0.0,0.0,0.0,6,99.35,0
0.82,18256,94250,0.0,1.0,1.0,11,98.09,1
0.027000000000000003,18991,261750,0.0,0.0,0.0,7,99.45,1
0.015,10961,100030,0.0,0.0,0.0,18,98.68,1
0.0,10227,59370,0.0,0.0,0.0,7,99.69,1
0.31,18265,288230,0.0,0.0,0.0,9,99.16,1
0.386,27019,198100,0.0,0.0,0.0,16,99.18,1
1.0,12421,129300,0.0,0.0,0.0,3,99.89,1
0.09300000000000001,16432,316070,0.0,0.0,0.0,16,98.98,1
0.076,20446,227050,0.0,0.0,0.0,15,98.79,1
0.564,19721,270040,0.0,0.0,0.0,8,99.05,1
0.077,17895,225080,0.0,0.0,0.0,13,99.03,1
0.0,17897,100080,0.0,1.0,0.0,5,98.76,1
0.182,20082,143070,0.0,0.0,0.0,12,98.43,1
0.627,15709,255560,0.0,0.0,0.0,11,99.38,1
0.19399999999999998,17534,450150,0.0,0.0,0.0,11,98.86,1
0.295,28113,141110,0.0,0.0,0.0,21,98.78,1
0.185,16798,300090,0.0,0.0,0.0,7,98.93,1
0.521,18256,304810,0.0,0.0,0.0,9,98.89,1
0.021,25194,438070,0.0,0.0,0.0,24,99.37,1
0.371,21905,248070,0.0,0.0,0.0,13,99.05,1
0.73,17527,150140,0.0,0.0,0.0,7,98.42,1
0.087,21182,109570,0.0,0.0,0.0,13,99.14,1
0.773,17160,260010,0.0,0.0,1.0,9,98.68,0
0.18899999999999997,16801,267070,1.0,0.0,1.0,19,98.58,0
0.006,20089,285090,0.0,0.0,0.0,8,99.25,1
0.16,16433,343000,0.0,0.0,0.0,11,99.37,1
0.855,14615,2340080,0.0,0.0,0.0,8,99.85,0
0.526,21545,75100,0.0,0.0,0.0,7,99.37,1
0.008,20080,127640,0.0,0.0,0.0,15,99.67,1
0.396,17165,70040,1.0,0.0,0.0,12,98.14,1
0.003,20455,161360,0.0,0.0,0.0,10,98.94,1
0.58,10594,177150,0.0,0.0,0.0,9,99.46,1
0.036000000000000004,27386,82590,0.0,0.0,0.0,14,99.88,1
0.14300000000000002,24460,105070,0.0,0.0,0.0,14,97.81,1
0.0,9136,63100,0.0,0.0,0.0,8,99.42,1
0.478,20080,361530,0.0,0.0,0.0,7,99.79,1
0.035,31766,123150,0.0,0.0,0.0,5,99.88,1
0.0,20447,259460,0.0,0.0,0.0,3,99.06729119785638,1
0.14800000000000002,20081,510140,0.0,0.0,0.0,13,99.36,1
0.63,16065,303110,1.0,0.0,0.0,10,98.95,1
0.028999999999999998,16799,240090,0.0,0.0,0.0,9,99.28,1
0.6759999999999999,16802,247900,4.0,0.0,1.0,12,99.34,0
0.737,20816,462510,0.0,0.0,0.0,14,98.98,1
0.373,20446,46100,0.0,0.0,0.0,15,98.84,1
0.17,18991,166610,0.0,0.0,0.0,17,98.29,0
0.013999999999999999,31399,111080,0.0,0.0,0.0,15,98.9,1
0.0,9131,51770,2.0,0.0,0.0,9,99.3,1
0.002,17529,345880,3.0,0.0,0.0,20,98.89,1
0.08900000000000001,23730,60060,1.0,0.0,0.0,16,98.86,0
0.06,18627,117070,0.0,0.0,0.0,6,99.85,1
0.321,19358,165150,0.0,0.0,0.0,18,98.21,1
0.08199999999999999,12425,155980,0.0,0.0,0.0,7,99.29,1
0.099,31040,139140,0.0,0.0,0.0,9,99.86,1
0.013999999999999999,20815,114100,0.0,0.0,0.0,22,99.09,1
1.0,15701,56050,1.0,0.0,0.0,3,99.69,0
0.79,19716,195130,0.0,0.0,0.0,10,98.79,1
1.0,12423,230110,0.0,0.0,0.0,6,99.23,1
0.737,14248,300080,0.0,0.0,0.0,13,99.18,1
0.368,17526,159130,0.0,0.0,0.0,10,99.14,1
0.004,16068,265130,0.0,0.0,0.0,15,99.34,1
0.042,12415,180110,0.0,0.0,0.0,6,99.88,1
0.914,20451,195150,0.0,0.0,0.0,26,97.94,1
1.0,11322,142380,0.0,0.0,0.0,4,99.71,1
0.479,13517,325830,0.0,0.0,0.0,5,99.71,1
0.525,20089,180110,1.0,0.0,0.0,8,99.38,1
0.05,19353,262550,0.0,0.0,0.0,9,99.43,1
0.131,15338,270130,0.0,0.0,0.0,8,99.25,1
0.16699999999999998,9860,87030,0.0,0.0,0.0,10,99.29,1
0.21100000000000002,21905,30070,0.0,0.0,0.0,14,92.41,1
0.96,16805,103910,0.0,0.0,1.0,20,97.52,1
0.909,21179,150120,0.0,1.0,0.0,7,98.76,1
0.168,26288,60120,0.0,0.0,1.0,12,99.13,1
0.365,16440,322540,0.0,0.0,0.0,8,99.09,1
0.231,20088,60070,1.0,0.0,0.0,8,98.58,1
0.358,16798,204080,0.0,0.0,0.0,8,99.6,1
1.0,23735,112110,0.0,1.0,0.0,3,99.88,1
0.015,31764,146420,0.0,0.0,0.0,14,99.88,1
0.006,13154,180100,0.0,0.0,0.0,7,99.08,1
0.897,13877,130090,1.0,0.0,0.0,10,96.54,1
0.563,24105,282970,0.0,0.0,0.0,17,99.42,0
0.7020000000000001,22271,177120,0.0,0.0,0.0,13,98.63,1
0.012,28477,127550,0.0,0.0,0.0,8,99.83,1
0.003,18623,132100,0.0,0.0,0.0,15,98.21,1
0.013999999999999999,26289,60030,0.0,0.0,0.0,7,98.81,1
0.125,19721,347590,0.0,0.0,0.0,12,99.26,1
0.198,14615,129900,0.0,0.0,0.0,15,98.22,1
0.395,18630,114110,0.0,1.0,0.0,9,98.94,1
0.040999999999999995,20080,387550,0.0,0.0,0.0,20,99.16,1
0.07400000000000001,22280,150060,0.0,0.0,0.0,10,99.83,1
0.6920000000000001,20455,307950,0.0,0.0,0.0,10,99.3,1
0.8540000000000001,23008,277400,2.0,0.0,0.0,9,99.33,1
0.361,16440,269060,1.0,0.0,0.0,11,98.98,1
0.022000000000000002,12050,255040,0.0,0.0,0.0,13,99.81,1
0.195,16065,180060,0.0,0.0,0.0,7,99.63,1
0.6729999999999999,13878,179510,0.0,0.0,0.0,7,99.4,1
0.503,12419,515960,0.0,0.0,0.0,8,99.33,1
0.9440000000000001,21908,212580,0.0,0.0,0.0,9,99.77,1
0.405,18989,114060,1.0,0.0,0.0,15,98.5,1
0.037000000000000005,17528,135130,0.0,0.0,0.0,18,97.63,1
0.344,18623,148550,0.0,0.0,0.0,21,98.13,1
0.11199999999999999,16067,187780,0.0,0.0,0.0,11,99.45,1
1.0,20447,64080,1.0,0.0,0.0,2,99.86,1
0.001,32494,112650,0.0,0.0,0.0,12,99.89,1
0.006999999999999999,23006,427590,0.0,0.0,0.0,15,99.15,1
0.278,20447,66130,0.0,0.0,0.0,12,98.71,1
0.001,32497,200030,0.0,0.0,0.0,9,99.6,1
0.026000000000000002,23009,300140,1.0,0.0,0.0,10,99.29,1
0.001,16068,169580,0.0,0.0,0.0,8,99.21,1
0.38299999999999995,26291,237520,0.0,0.0,0.0,14,99.01,1
0.045,25920,180090,0.0,0.0,0.0,14,99.35,1
0.055999999999999994,17163,145050,1.0,0.0,0.0,12,99.14,1
0.474,21178,271500,0.0,0.0,0.0,6,99.47,1
0.165,16065,156080,1.0,0.0,0.0,16,98.88,1
0.057999999999999996,19355,315140,0.0,0.0,0.0,10,99.34,1
0.08199999999999999,14973,75110,0.0,0.0,0.0,7,99.03,1
0.0,23733,72030,0.0,0.0,0.0,6,99.06729119785638,1
0.038,16432,276530,1.0,0.0,0.0,5,99.89,1
0.156,14249,104130,0.0,0.0,0.0,17,98.71,1
0.008,24835,135070,0.0,0.0,0.0,7,99.89,1
0.127,15338,166330,3.0,0.0,0.0,13,98.08,1
0.08900000000000001,21543,750040,1.0,0.0,0.0,12,99.11,1
0.086,18263,251390,0.0,0.0,0.0,14,99.37,1
0.593,20816,634350,0.0,0.0,0.0,17,99.05,1
0.831,22280,439040,0.0,0.0,0.0,20,99.03,1
0.96,10958,69150,0.0,0.0,0.0,4,99.87,1
0.006,17527,175120,0.0,0.0,0.0,10,99.88,1
0.883,22643,90050,0.0,0.0,0.0,12,98.7,0
0.7659999999999999,21183,47620,0.0,0.0,0.0,4,99.46,1
0.022000000000000002,17170,316000,0.0,0.0,0.0,8,99.51,1
0.34299999999999997,16432,127630,0.0,0.0,0.0,9,98.77,1
0.636,11323,300040,1.0,0.0,0.0,7,99.27,1
0.10300000000000001,21912,180040,0.0,0.0,0.0,12,99.16,1
0.091,16435,270080,1.0,0.0,0.0,22,98.98,1
0.40700000000000003,14246,187600,2.0,0.0,0.0,13,98.83,1
0.002,11693,150060,0.0,0.0,0.0,11,99.44,1
0.006,27016,125010,0.0,0.0,0.0,7,99.06729119785638,1
0.013999999999999999,22644,180110,0.0,0.0,0.0,17,99.27,1
0.324,18259,133090,0.0,1.0,0.0,9,98.7,1
1.0,14607,99580,1.0,0.0,0.0,6,98.81,1
0.153,22275,149980,0.0,0.0,0.0,10,98.68,1
0.364,8772,26970,0.0,0.0,0.0,3,99.87,1
1.0,16795,375140,0.0,0.0,0.0,10,99.19,1
0.05,29941,195110,0.0,0.0,0.0,14,99.43,1
1.0,11330,111050,1.0,0.0,0.0,5,99.52,1
0.43700000000000006,27385,210130,0.0,0.0,0.0,22,98.19,1
0.034,21548,103280,0.0,0.0,0.0,6,99.51,1
0.07200000000000001,21906,325070,0.0,0.0,0.0,9,99.53,1
0.0,19357,132100,0.0,0.0,0.0,4,99.61,0
0.669,19721,562640,0.0,0.0,0.0,12,99.13,1
0.107,12789,90130,0.0,0.0,0.0,9,98.34,1
0.040999999999999995,17169,345120,0.0,0.0,0.0,8,98.97,1
0.743,11692,105090,0.0,0.0,0.0,6,99.66,1
0.0,22277,533220,0.0,0.0,0.0,11,99.39,1
0.765,13150,140030,0.0,0.0,0.0,8,98.28,1
0.01,12052,140320,0.0,1.0,0.0,5,99.83,1
0.44799999999999995,14249,331330,0.0,0.0,0.0,10,99.17,1
0.157,21915,310050,4.0,0.0,0.0,11,99.59,0
0.9390000000000001,14240,270050,0.0,0.0,0.0,12,98.74,1
0.251,28110,129140,0.0,0.0,0.0,26,99.06,1
0.6609999999999999,20449,167640,1.0,0.0,0.0,19,98.47,1
0.73,20811,138130,0.0,0.0,0.0,6,99.46,1
0.013000000000000001,20815,496350,0.0,0.0,0.0,13,99.89,1
0.031,16801,424420,0.0,0.0,0.0,11,98.98,1
0.9209999999999999,18257,137650,1.0,0.0,0.0,13,98.87,1
0.313,14979,605890,0.0,0.0,0.0,10,99.54,1
0.009000000000000001,11687,63070,0.0,0.0,0.0,5,99.84,1
0.311,22642,141850,0.0,0.0,0.0,6,99.11,1
0.009000000000000001,17163,193290,0.0,0.0,0.0,8,98.16,1
0.026000000000000002,27389,120070,0.0,0.0,0.0,9,99.48,1
0.457,22640,360070,0.0,0.0,0.0,16,98.95,1
0.161,23740,249130,0.0,0.0,0.0,15,99.03,1
0.992,16435,198110,0.0,0.0,0.0,10,99.06,1
0.02,28118,375040,0.0,0.0,0.0,14,99.4,1
0.861,21915,194800,1.0,0.0,1.0,6,99.53,1
0.036000000000000004,18625,234030,0.0,0.0,0.0,9,99.49,1
0.177,20455,442560,1.0,0.0,0.0,22,99.02,1
0.19399999999999998,17170,175800,0.0,0.0,0.0,3,99.85,1
1.0,28850,75090,0.0,0.0,0.0,4,99.59,1
0.01,17894,1836040,0.0,0.0,0.0,20,99.54,1
0.031,19716,175040,0.0,0.0,0.0,16,98.86,1
0.243,14241,132100,0.0,0.0,0.0,9,98.1,1
0.003,14249,79710,1.0,1.0,0.0,8,99.49,1
0.05,10599,24110,0.0,0.0,0.0,8,97.24,1
1.0,9132,66030,0.24867094638647877,0.07818847484828728,0.060008024474647675,2,99.06729119785638,0
1.0,9139,51590,0.0,0.0,0.0,4,99.79,1
0.552,17170,201270,0.0,0.0,0.0,9,99.6,1
0.032,19716,342080,0.0,0.0,0.0,16,99.12,1
0.049,20810,472630,0.0,0.0,0.0,9,99.57,1
0.022000000000000002,21546,162080,0.0,0.0,0.0,10,99.89,1
0.015,21177,387590,0.0,0.0,0.0,11,99.59,1
0.41200000000000003,14614,184920,0.0,0.0,0.0,7,99.48,1
0.39399999999999996,16799,290130,0.0,0.0,0.0,23,98.54,1
0.47600000000000003,29207,180040,0.0,0.0,0.0,11,99.05,1
0.015,20081,60090,0.0,0.0,0.0,7,99.87,1
0.586,19353,175060,0.0,1.0,1.0,8,99.08,1
0.733,11687,237590,0.0,0.0,0.0,12,99.1,1
0.385,14241,322640,0.0,0.0,0.0,9,99.06,1
0.627,24460,183050,1.0,0.0,0.0,11,99.18,1
0.626,16800,78840,0.0,0.0,0.0,7,99.02,1
0.042,22277,86880,0.0,0.0,0.0,6,99.87,1
0.938,14974,43240,2.0,0.0,0.0,7,99.25,0
0.701,16431,245080,0.0,0.0,0.0,6,99.31,1
0.006999999999999999,22637,300150,0.0,0.0,0.0,8,99.15,1
0.9329999999999999,17533,204250,0.0,0.0,1.0,12,97.99,1
0.0,15707,113970,0.0,0.0,0.0,8,97.56,1
0.136,16068,480100,0.0,0.0,1.0,17,98.91,1
0.121,28841,69180,0.0,0.0,0.0,17,98.6,1
0.0,18629,187530,0.0,0.0,0.0,23,99.4,1
0.073,19721,198110,0.0,0.0,0.0,8,99.55,1
0.349,24830,45140,0.0,0.0,0.0,4,99.42,1
0.635,26652,250100,1.0,4.0,0.0,15,98.35,0
0.7509999999999999,11690,129040,0.0,0.0,0.0,10,99.02,1
0.0,13154,57520,0.0,0.0,0.0,5,99.74,1
0.004,16801,112300,0.0,0.0,0.0,14,99.89,1
0.191,25557,126140,0.0,0.0,0.0,9,99.13,1
0.0,16432,375130,0.0,0.0,0.0,11,99.15,1
0.925,16431,122570,0.0,0.0,0.0,14,99.44,1
0.316,14974,169820,1.0,0.0,0.0,15,98.26,1
0.018000000000000002,21176,165140,0.0,0.0,0.0,10,96.9,1
0.016,26285,66340,0.0,0.0,0.0,10,99.87,1
1.0,18985,138060,0.0,0.0,0.0,4,99.76,1
0.026000000000000002,19720,300150,0.0,0.0,0.0,12,99.3,1
0.001,20452,270060,0.0,0.0,0.0,7,99.27,1
0.065,23734,131390,0.0,0.0,0.0,14,98.99,1
0.6659999999999999,16438,172230,2.0,0.0,0.0,21,98.29,1
0.532,16074,115030,0.0,0.0,0.0,7,98.59,1
0.205,26289,143130,0.0,0.0,0.0,10,99.57,1
0.018000000000000002,22643,438230,0.0,0.0,0.0,12,99.68,1
0.0,9495,141290,0.0,0.0,0.0,8,99.06729119785638,1
0.057,28110,210150,0.0,0.0,0.0,11,98.29,1
0.031,26659,171110,0.0,0.0,0.0,11,98.98,1
0.21100000000000002,14250,234070,0.0,0.0,0.0,9,99.44,1
0.5579999999999999,17526,435090,0.0,0.0,0.0,15,99.0,1
0.051,32862,210420,0.0,0.0,0.0,9,99.87,1
0.562,13513,450110,0.0,0.0,0.0,22,98.72,0
0.746,17535,375060,0.0,0.0,0.0,12,99.12,1
0.009000000000000001,21915,230540,0.0,0.0,0.0,9,99.77,1
0.048,21913,150070,0.0,0.0,0.0,7,99.87,1
0.133,19353,381050,0.0,0.0,0.0,16,99.32,1
0.293,22278,159520,1.0,0.0,0.0,7,99.63,1
0.165,10590,39690,1.0,0.0,0.0,7,99.86,1
0.078,18986,172650,1.0,0.0,0.0,20,99.74,0
0.5820000000000001,19354,73560,1.0,0.0,0.0,7,97.83,1
0.08199999999999999,19718,180080,0.0,0.0,0.0,15,99.67,1
0.27,19720,434570,0.0,1.0,0.0,11,98.86,1
0.214,9137,193240,0.0,0.0,0.0,5,99.46,1
0.858,16434,291140,2.0,0.0,0.0,15,98.98,1
0.039,11686,132140,0.0,0.0,0.0,14,99.31,1
0.024,25191,128590,0.0,0.0,0.0,10,99.31,1
0.01,27755,120100,0.0,0.0,0.0,21,99.05,1
0.207,16439,228120,0.0,0.0,0.0,8,98.84,1
0.379,11328,236610,0.0,0.0,0.0,10,99.7,1
0.07400000000000001,24465,118580,0.0,0.0,0.0,12,99.55,1
0.155,27752,150130,0.0,0.0,0.0,10,98.71,1
0.026000000000000002,21184,210050,0.0,0.0,0.0,9,99.27,1
0.185,17167,141140,0.0,0.0,0.0,22,98.57,1
0.0,12417,184080,1.0,0.0,0.0,8,99.14,1
0.57,14606,330040,0.0,0.0,0.0,20,99.07,1
0.045,16071,154910,0.0,0.0,0.0,6,99.88,1
0.062,22638,64570,0.0,0.0,0.0,12,99.31,1
0.2,14608,528050,0.0,0.0,0.0,14,99.16,1
0.818,22270,256520,0.0,0.0,0.0,9,99.64,1
0.046,21550,397080,0.0,0.0,0.0,8,99.33,1
0.684,12786,168620,0.0,0.0,0.0,14,99.03,1
0.0,15701,300140,0.0,0.0,0.0,10,98.27,1
0.0,27015,195050,0.0,0.0,0.0,6,99.07,1
0.213,13514,100120,0.0,0.0,0.0,4,99.44,1
0.99,17529,59300,0.0,1.0,1.0,3,98.72,0
0.035,22278,132140,0.0,0.0,0.0,14,99.72,1
0.084,25196,67870,0.0,0.0,0.0,21,99.06,1
0.369,24468,109550,0.0,0.0,0.0,17,98.87,1
0.133,10962,69470,0.0,0.0,0.0,6,99.05,1
0.068,13147,30090,0.0,0.0,0.0,9,93.81,1
0.046,24102,156080,1.0,0.0,0.0,8,98.96,1
0.027000000000000003,23730,165070,0.0,0.0,0.0,9,99.6,1
0.259,23732,402110,0.0,0.0,0.0,12,99.19,1
0.43799999999999994,23006,247310,0.0,0.0,0.0,7,99.2,1
0.555,25557,147650,0.0,0.0,0.0,17,97.43,1
0.0,17526,136890,1.0,0.0,0.0,10,99.57,1
0.466,10591,78150,1.0,0.0,1.0,6,99.51,1
0.071,22273,475120,1.0,0.0,0.0,18,99.46,1
0.847,10235,150570,0.0,0.0,1.0,11,98.49,0
0.047,22277,1950080,0.0,0.0,0.0,12,99.52,1
0.009000000000000001,16439,285110,0.0,0.0,0.0,11,99.18,1
0.12,9131,45100,1.0,0.0,0.0,8,99.55,1
0.262,15709,126120,0.0,0.0,0.0,10,99.07,1
0.099,30665,200150,2.0,0.0,0.0,8,99.69,1
0.21600000000000003,12060,336120,0.0,0.0,0.0,10,99.69,1
1.0,21548,42130,0.0,0.0,0.0,4,98.57,1
0.19899999999999998,21915,157140,1.0,0.0,0.0,11,99.19,1
0.795,22644,49590,0.0,0.0,0.0,8,97.05,1
0.021,27753,250110,0.0,0.0,0.0,6,99.0,1
0.08,8400,151390,0.0,0.0,0.0,4,99.06729119785638,1
0.038,19721,375130,0.0,0.0,0.0,17,99.47,1
1.0,18258,250080,0.0,0.0,1.0,3,99.77,1
1.0,12419,137730,0.0,0.0,0.0,7,99.33,1
0.452,27017,118310,0.0,0.0,0.0,11,98.85,1
0.035,25560,103730,0.0,0.0,0.0,12,98.57,1
1.0,13883,319970,0.0,0.0,0.0,11,99.31,0
0.071,19351,150140,0.0,0.0,0.0,7,98.89,1
0.07,20447,152620,0.0,0.0,0.0,11,99.31,1
0.073,24105,103040,0.0,0.0,0.0,11,97.69,1
0.011000000000000001,29211,123090,0.0,0.0,0.0,7,99.89,1
0.055,21909,170060,0.0,0.0,0.0,20,98.65,1
0.0,15337,150100,0.0,0.0,0.0,5,99.36,1
0.034,25560,36090,0.0,0.0,0.0,11,99.77,1
0.375,17890,300100,0.0,0.0,0.0,22,98.27,1
0.027999999999999997,14241,109560,0.0,0.0,0.0,12,98.26,1
0.165,19718,187540,0.0,0.0,0.0,14,98.71,1
0.084,19352,273630,0.0,0.0,0.0,8,99.11,1
0.045,19724,124630,0.0,0.0,0.0,12,99.89,1
0.036000000000000004,20083,375110,0.0,0.0,0.0,6,99.6,1
0.013000000000000001,21181,84060,0.0,0.0,0.0,9,99.88,1
0.0,23375,325140,0.0,0.0,0.0,5,99.06729119785638,1
0.515,20814,200110,0.0,0.0,0.0,10,98.6,1
0.7190000000000001,21911,156680,0.0,0.0,0.0,16,97.59,1
0.008,26292,56770,0.0,0.0,0.0,8,98.87,1
0.024,25197,135060,0.0,0.0,0.0,12,99.52,1
0.648,16802,113950,0.0,0.0,0.0,24,97.33,1
0.703,13145,108060,0.0,0.0,0.0,13,98.54,1
0.535,20082,237560,1.0,0.0,0.0,20,99.39,1
0.992,17890,184610,0.0,0.0,0.0,14,98.78,1
0.095,14978,270120,1.0,0.0,0.0,11,98.98,1
0.036000000000000004,11688,96070,0.0,0.0,0.0,9,98.8,1
1.0,9864,165110,1.0,0.0,0.0,7,99.58,1
0.6629999999999999,24825,75050,0.0,0.0,0.0,9,96.69,1
0.191,14970,150030,0.0,0.0,0.0,11,99.53,1
0.044000000000000004,22636,367590,0.0,0.0,0.0,9,99.42,1
0.065,16067,141590,0.0,0.0,0.0,7,99.55,1
1.0,10230,120870,0.0,2.0,0.0,3,99.49,0
0.843,10235,130160,1.0,1.0,0.0,6,99.43,1
0.171,15341,165050,0.0,0.0,0.0,6,99.72,1
0.941,10597,69090,0.0,0.0,0.0,8,99.23,1
0.746,16070,253090,0.0,0.0,0.0,10,98.59,1
0.45299999999999996,22642,472930,0.0,0.0,0.0,12,99.11,1
1.0,21909,240100,0.0,0.0,0.0,10,99.18,1
0.8109999999999999,9500,156200,0.0,0.0,1.0,5,99.77,0
0.513,15702,1875090,1.0,0.0,0.0,14,99.67,1
0.14800000000000002,14250,487610,0.0,0.0,0.0,12,98.93,1
0.10099999999999999,23002,348150,0.0,0.0,0.0,11,99.87,1
0.42,18623,137140,0.0,0.0,0.0,8,99.25,1
0.002,27755,315030,0.0,0.0,0.0,10,99.06729119785638,1
1.0,19718,3990130,0.0,0.0,0.0,8,99.84,1
0.115,24098,228120,0.0,0.0,0.0,6,99.31,1
1.0,15338,129090,0.0,0.0,0.0,8,99.57,1
0.126,14979,246320,0.0,0.0,0.0,10,98.76,1
0.401,18988,172450,0.0,0.0,0.0,7,99.12,1
0.40399999999999997,8037,24720,0.0,0.0,0.0,4,99.85,1
0.045,28118,101130,0.0,0.0,0.0,11,99.02,1
0.16699999999999998,16440,187390,0.0,0.0,0.0,10,99.02,1
0.0,13878,40660,0.0,1.0,0.0,6,99.09,1
0.584,20082,94210,0.0,0.0,0.0,5,98.94,1
1.0,17531,74450,0.0,0.0,0.0,3,99.06729119785638,1
0.695,11686,237740,1.0,0.0,0.0,17,99.13,1
0.004,25196,95030,0.0,0.0,0.0,14,99.89,1
0.41,21909,90050,0.0,0.0,0.0,9,98.04,1
0.44,15342,241410,0.0,0.0,0.0,9,99.61,1
0.838,14970,144680,1.0,0.0,0.0,8,98.81,0
0.013000000000000001,18258,306030,0.0,0.0,0.0,11,99.89,1
0.305,19356,364440,0.0,0.0,0.0,19,99.14,1
0.42200000000000004,24098,840140,1.0,0.0,0.0,17,99.64,1
0.0,14613,445140,0.0,0.0,0.0,6,99.51,1
0.195,16799,245770,0.0,0.0,0.0,7,99.45,1
0.382,10226,166880,0.0,0.0,0.0,9,99.57,1
1.0,21910,91590,1.0,0.0,0.0,4,98.89,1
0.038,20089,120140,0.0,0.0,0.0,8,99.54,1
0.401,18262,150050,0.0,0.0,0.0,11,99.27,1
0.055,28850,240150,0.0,0.0,0.0,7,99.65,1
0.0,10965,90090,0.0,0.0,0.0,6,99.85,1
0.025,17534,177630,0.0,0.0,0.0,14,98.96,1
0.552,17166,108050,0.0,0.0,0.0,16,96.98,1
0.033,20816,182620,0.0,0.0,0.0,8,99.17,1
0.079,13884,198090,0.0,0.0,0.0,10,99.15,1
0.055999999999999994,19352,205040,0.0,0.0,0.0,8,99.28,1
0.344,16796,54140,0.0,0.0,1.0,9,99.62,1
0.136,22276,242480,0.0,0.0,0.0,11,99.14,1
0.078,12418,157180,0.0,0.0,0.0,5,99.8,1
0.951,27389,137570,0.0,0.0,0.0,8,99.53,1
0.23,15337,330030,0.0,0.0,0.0,18,99.13,1
0.053,21545,92560,0.0,0.0,0.0,7,98.21,1
0.019,14977,30080,0.0,0.0,0.0,6,99.01,1
1.0,27745,59140,1.0,0.0,0.0,4,99.06729119785638,1
0.044000000000000004,19354,75040,0.0,0.0,0.0,30,96.87,1
0.099,12417,277330,0.0,0.0,0.0,7,99.74,1
0.9520000000000001,13517,60090,0.0,0.0,0.0,8,98.72,1
0.044000000000000004,26657,150090,0.0,0.0,0.0,12,97.89,1
0.0,26295,287530,0.0,0.0,0.0,5,99.51,0
0.013999999999999999,27383,115610,0.0,0.0,0.0,7,99.59,1
0.053,17532,67790,0.0,0.0,0.0,6,98.75,1
0.139,23006,348130,0.0,0.0,0.0,9,98.84,1
0.89,17531,118720,0.0,0.0,0.0,15,98.5,1
0.851,16803,204080,0.0,0.0,0.0,20,98.65,1
0.19699999999999998,11688,180070,0.0,0.0,0.0,10,99.05,1
0.096,20089,75140,0.0,0.0,0.0,13,98.79,1
0.366,14976,300130,0.0,0.0,0.0,20,99.24,1
0.0,12417,230110,0.0,0.0,0.0,11,99.23,1
0.7020000000000001,18992,122620,1.0,0.0,0.0,11,99.04,1
0.635,14241,211870,0.0,0.0,0.0,10,98.82,1
0.36200000000000004,20448,66110,0.0,0.0,0.0,7,98.81,1
0.016,23009,56050,0.0,0.0,0.0,7,99.87,1
0.028999999999999998,21547,469600,0.0,0.0,0.0,18,99.34,1
0.0,18621,275020,0.0,0.0,0.0,12,99.23,1
0.6829999999999999,10227,198090,0.0,0.0,0.0,4,99.89,1
0.10300000000000001,19715,375050,0.0,0.0,0.0,10,99.47,1
0.028999999999999998,25196,522060,0.0,0.0,0.0,20,98.96,1
0.779,24469,252060,1.0,1.0,0.0,7,98.11,1
0.032,21909,223410,0.0,0.0,0.0,13,99.51,1
0.324,20814,141120,0.0,0.0,0.0,23,98.13,1
0.142,15336,87100,1.0,0.0,0.0,6,99.54,1
0.021,20453,110400,0.0,0.0,0.0,20,98.6,1
0.005,10230,135150,0.0,0.0,0.0,14,99.89,1
0.055,27385,103360,0.0,0.0,0.0,9,99.18,1
0.095,21175,146460,0.0,0.0,0.0,19,98.82,1
0.0,22272,120080,0.0,0.0,0.0,9,99.26,1
0.995,20087,100120,0.0,0.0,0.0,15,94.29,1
0.38299999999999995,21181,87310,0.0,0.0,0.0,11,99.42,1
0.005,15341,210130,0.0,0.0,0.0,9,99.16,1
0.077,19725,139090,0.0,0.0,0.0,14,99.15,1
0.258,24101,62410,0.0,0.0,0.0,8,99.83,1
0.983,20453,221680,1.0,0.0,0.0,12,98.89,1
0.047,21911,331780,0.0,0.0,0.0,8,98.88,1
0.498,12789,54970,0.0,0.0,0.0,9,99.19,1
0.461,20455,105110,1.0,0.0,0.0,11,97.95,1
0.09,23010,425070,1.0,0.0,0.0,8,99.87,1
0.26899999999999996,17170,284830,0.0,0.0,0.0,16,98.66,1
0.245,24101,315130,0.0,0.0,0.0,17,99.59,1
0.757,17161,201150,0.0,0.0,0.0,9,98.94,1
0.016,30670,289470,0.0,0.0,0.0,13,99.89,1
